"542","IPR036393","Acetylglutamate kinase-like superfamily"
"540","IPR036526","Carbon-nitrogen hydrolase superfamily"
"540","IPR011650","Peptidase M20, dimerisation domain"
"532","IPR006171","TOPRIM  domain"
"531","IPR023213","Chloramphenicol acetyltransferase-like domain superfamily"
"529","IPR016156","FAD/NAD-linked reductase, dimerisation domain superfamily"
"529","IPR000883","Cytochrome c oxidase subunit I"
"527","IPR006059","Bacterial extracellular solute-binding protein"
"526","IPR006656","Molybdopterin oxidoreductase"
"524","IPR005479","Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain"
"523","IPR003838","ABC transporter permease protein domain"
"522","IPR005475","Transketolase-like, pyrimidine-binding domain"
"521","IPR023631","Amidase signature domain"
"520","IPR006016","UspA"
"519","IPR036922","Rieske [2Fe-2S] iron-sulphur domain superfamily"
"517","IPR038063","L,D-transpeptidase catalytic domain-like"
"516","IPR041492","Haloacid dehalogenase-like hydrolase"
"513","IPR014748","Enoyl-CoA hydratase, C-terminal"
"512","IPR008258","Transglycosylase SLT domain 1"
"509","IPR002575","Aminoglycoside phosphotransferase"
"506","IPR025669","AAA domain"
"506","IPR005135","Endonuclease/exonuclease/phosphatase"
"504","IPR011659","WD40-like Beta Propeller"
"502","IPR034739","UvrD/AddA helicase, N-terminal"
"500","IPR036852","Peptidase S8/S53 domain superfamily"
"499","IPR023404","Radical SAM, alpha/beta horseshoe"
"495","IPR004107","Integrase, SAM-like, N-terminal"
"495","IPR003010","Carbon-nitrogen hydrolase"
"491","IPR036465","von Willebrand factor A-like domain superfamily"
"489","IPR000836","Phosphoribosyltransferase domain"
"489","IPR000277","Cys/Met metabolism, pyridoxal phosphate-dependent enzyme"
"488","IPR013767","PAS fold"
"487","IPR020617","Thiolase, C-terminal"
"487","IPR002197","DNA binding HTH domain,  Fis-type"
"485","IPR002938","FAD-binding domain"
"481","IPR036737","OmpA-like domain superfamily"
"477","IPR041657","Helix-turn-helix domain, group 17"
"475","IPR002941","DNA methylase N-4/N-6"
"475","IPR000683","Oxidoreductase, N-terminal"
"474","IPR013780","Glycosyl hydrolase, all-beta"
"472","IPR002549","Transmembrane protein TqsA-like"
"471","IPR024072","Dihydrofolate reductase-like domain superfamily"
"470","IPR000866","Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant"
"469","IPR042100","Bordetella uptake gene, domain 1"
"469","IPR009875","PilZ domain"
"467","IPR010281","Protein of unknown function DUF885"
"465","IPR000595","Cyclic nucleotide-binding domain"
"464","IPR036950","Penicillin binding protein transglycosylase domain"
"464","IPR018076","Type II secretion system F domain"
"464","IPR006094","FAD linked oxidase, N-terminal"
"461","IPR005064","Bordetella uptake gene"
"460","IPR002293","Amino acid/polyamine transporter I"
"458","IPR001915","Peptidase M48"
"457","IPR001264","Glycosyl transferase, family 51"
"455","IPR028081","Leucine-binding protein domain"
"455","IPR011611","Carbohydrate kinase PfkB"
"454","IPR001537","tRNA/rRNA methyltransferase, SpoU type"
"452","IPR036895","Uracil-DNA glycosylase-like domain superfamily"
"451","IPR001048","Aspartate/glutamate/uridylate kinase"
"450","IPR000917","Sulfatase, N-terminal"
"444","IPR007863","Peptidase M16, C-terminal"
"444","IPR006145","Pseudouridine synthase, RsuA/RluA"
"443","IPR017941","Rieske [2Fe-2S] iron-sulphur domain"
"443","IPR004101","Mur ligase, C-terminal"
"442","IPR003615","HNH nuclease"
"441","IPR000209","Peptidase S8/S53 domain"
"440","IPR039261","Ferredoxin-NADP reductase (FNR), nucleotide-binding domain"
"440","IPR034733","Acetyl-CoA carboxylase"
"439","IPR003115","ParB/Sulfiredoxin"
"436","IPR002942","RNA-binding S4 domain"
"435","IPR036457","PPM-type phosphatase domain superfamily"
"433","IPR003953","FAD-dependent oxidoreductase 2, FAD binding domain"
"432","IPR006439","HAD hydrolase, subfamily IA"
"431","IPR002052","DNA methylase, N-6 adenine-specific, conserved site"
"430","IPR008949","Isoprenoid synthase domain superfamily"
"429","IPR014017","UvrD-like DNA helicase, C-terminal"
"429","IPR011005","Dihydropteroate synthase-like"
"427","IPR004099","Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain"
"426","IPR012318","Crp-type HTH domain"
"425","IPR041698","Methyltransferase domain 25"
"425","IPR006665","OmpA-like domain"
"424","IPR036869","Chaperone J-domain superfamily"
"424","IPR013525","ABC-2 type transporter"
"421","IPR006935","Helicase/UvrB, N-terminal"
"420","IPR020845","AMP-binding, conserved site"
"419","IPR036849","Enolase-like, C-terminal domain superfamily"
"419","IPR036663","Fumarylacetoacetase-like, C-terminal domain superfamily"
"419","IPR036513","STAS domain superfamily"
"418","IPR036676","PurM-like, C-terminal domain superfamily"
"418","IPR006121","Heavy metal-associated domain, HMA"
"415","IPR000994","Peptidase M24"
"414","IPR002123","Phospholipid/glycerol acyltransferase"
"413","IPR002514","Transposase IS3/IS911family"
"412","IPR025857","MacB-like periplasmic core domain"
"410","IPR003029","S1 domain"
"404","IPR001041","2Fe-2S ferredoxin-type iron-sulfur binding domain"
"402","IPR015927","Peptidase S24/S26A/S26B/S26C"
"401","IPR013096","Cupin 2, conserved barrel"
"400","IPR023198","Phosphoglycolate phosphatase-like, domain 2"
"398","IPR039562","Membrane fusion protein, biotin-lipoyl like domain"
"398","IPR022742","Serine aminopeptidase, S33"
"394","IPR013108","Amidohydrolase 3"
"390","IPR012336","Thioredoxin-like fold"
"387","IPR037401","SnoaL-like domain"
"387","IPR001128","Cytochrome P450"
"386","IPR011765","Peptidase M16, N-terminal"
"385","IPR008920","Transcription regulator FadR/GntR, C-terminal"
"384","IPR025202","Phospholipase D-like domain"
"384","IPR002912","ACT domain"
"382","IPR035959","RutC-like superfamily"
"382","IPR029000","Cyclophilin-like domain superfamily"
"377","IPR036921","PurM-like, N-terminal domain superfamily"
"377","IPR034660","DinB/YfiT-like putative metalloenzymes"
"376","IPR036968","Enolpyruvate transferase domain superfamily"
"376","IPR008274","Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding"
"376","IPR002372","Pyrrolo-quinoline quinone repeat"
"372","IPR000760","Inositol monophosphatase-like"
"369","IPR009006","Alanine racemase/group IV decarboxylase, C-terminal"
"368","IPR007484","Peptidase M28"
"368","IPR001623","DnaJ domain"
"366","IPR002716","PIN domain"
"365","IPR005183","Domain of unknown function DUF305"
"364","IPR033248","Transketolase, C-terminal domain"
"364","IPR023296","Glycosyl hydrolase, five-bladed beta-propellor domain superfamily"
"364","IPR001986","Enolpyruvate transferase domain"
"364","IPR001478","PDZ domain"
"363","IPR022761","Fumarate lyase, N-terminal"
"363","IPR001030","Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain"
"361","IPR004089","Methyl-accepting chemotaxis protein (MCP) signalling domain"
"358","IPR011711","GntR, C-terminal"
"356","IPR000581","Dihydroxy-acid/6-phosphogluconate dehydratase"
"355","IPR027266","GTP-binding protein TrmE/Glycine cleavage system T protein, domain 1"
"355","IPR001078","2-oxoacid dehydrogenase acyltransferase, catalytic domain"
"354","IPR006140","D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain"
"353","IPR006674","HD domain"
"352","IPR029017","Enolase-like, N-terminal"
"352","IPR011856","tRNA endonuclease-like domain superfamily"
"351","IPR037682","TonB, C-terminal"
"349","IPR010656","TRAP C4-dicarboxylate transport system permease DctM subunit"
"349","IPR002711","HNH endonuclease"
"348","IPR005025","NADPH-dependent FMN reductase-like"
"348","IPR002937","Amine oxidase"
"348","IPR001017","Dehydrogenase, E1 component"
"347","IPR036736","ACP-like superfamily"
"347","IPR003346","Transposase, IS116/IS110/IS902"
"346","IPR038726","PD-(D/E)XK endonuclease-like domain, AddAB-type"
"345","IPR002314","Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)"
"345","IPR001155","NADH:flavin oxidoreductase/NADH oxidase, N-terminal"
"344","IPR007630","RNA polymerase sigma-70 region 4"
"344","IPR001412","Aminoacyl-tRNA synthetase, class I, conserved site"
"343","IPR004821","Cytidyltransferase-like domain"
"342","IPR000788","Ribonucleotide reductase large subunit, C-terminal"
"341","IPR012938","Glucose/Sorbosone dehydrogenase"
"340","IPR002645","STAS domain"
"340","IPR002539","MaoC-like dehydratase domain"
"340","IPR002059","Cold-shock protein, DNA-binding"
"340","IPR001107","Band 7 domain"
"339","IPR036962","Glycoside hydrolase, family 3, N-terminal domain superfamily"
"339","IPR010918","PurM-like, C-terminal domain"
"339","IPR010290","Transmembrane secretion effector"
"338","IPR019546","Twin-arginine translocation pathway, signal sequence, bacterial/archaeal"
"338","IPR002925","Dienelactone hydrolase"
"335","IPR029001","Inosine triphosphate pyrophosphatase-like"
"334","IPR005801","ADC synthase"
"333","IPR013520","Exonuclease, RNase T/DNA polymerase III"
"333","IPR002656","Acyltransferase 3"
"332","IPR020058","Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain"
"330","IPR011712","Signal transduction histidine kinase, subgroup 3, dimerisation and phosphoacceptor domain"
"329","IPR013830","SGNH hydrolase-type esterase domain"
"329","IPR003399","Mce/MlaD"
"329","IPR003148","Regulator of K+ conductance, N-terminal"
"328","IPR024083","Fumarase/histidase, N-terminal"
"327","IPR025668","Transposase DDE domain"
"327","IPR014722","Ribosomal protein L2, domain 2"
"326","IPR009081","Phosphopantetheine binding ACP domain"
"325","IPR005122","Uracil-DNA glycosylase-like"
"324","IPR011766","Thiamine pyrophosphate enzyme, C-terminal TPP-binding"
"323","IPR036641","HPT domain superfamily"
"321","IPR036425","MoaB/Mog-like domain superfamily"
"321","IPR036366","PGBD superfamily"
"321","IPR004046","Glutathione S-transferase, C-terminal"
"320","IPR025948","HTH-like domain"
"319","IPR006015","Universal stress protein A family"
"319","IPR002525","Transposase, IS111A/IS1328/IS1533, N-terminal"
"317","IPR038718","SNF2-like, N-terminal domain superfamily"
"317","IPR001347","Sugar isomerase (SIS)"
"316","IPR000843","LacI-type HTH domain"
"314","IPR009008","Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain"
"314","IPR005151","Tail specific protease"
"314","IPR000713","Mur ligase, N-terminal catalytic domain"
"313","IPR038404","TRAP transporter solute receptor DctP superfamily"
"313","IPR002205","DNA topoisomerase, type IIA, subunit A/C-terminal"
"313","IPR001098","DNA-directed DNA polymerase, family A, palm domain"
"312","IPR017932","Glutamine amidotransferase type 2 domain"
"312","IPR004869","Membrane transport protein MMPL domain"
"312","IPR004013","PHP domain"
"311","IPR009045","Hedgehog signalling/DD-peptidase zinc-binding domain superfamily"
"311","IPR003362","Bacterial sugar transferase"
"310","IPR036621","Anticodon-binding domain superfamily"
"310","IPR003356","DNA methylase, adenine-specific"
"310","IPR002130","Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain"
"309","IPR037294","ABC transporter, BtuC-like"
"309","IPR020476","NUDIX hydrolase"
"309","IPR019887","Transcription regulator AsnC/Lrp, ligand binding domain"
"309","IPR017039","Virulence factor BrkB"
"309","IPR001179","FKBP-type peptidyl-prolyl cis-trans isomerase domain"
"309","IPR000194","ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain"
"308","IPR017438","Inorganic polyphosphate/ATP-NAD kinase, N-terminal"
"307","IPR000537","UbiA prenyltransferase family"
"306","IPR036265","HIT-like superfamily"
"306","IPR002477","Peptidoglycan binding-like"
"305","IPR016167","FAD-binding, type PCMH, subdomain 1"
"305","IPR012310","DNA ligase, ATP-dependent, central"
"304","IPR014030","Beta-ketoacyl synthase, N-terminal"
"304","IPR011234","Fumarylacetoacetase-like, C-terminal"
"304","IPR006260","TonB/TolA, C-terminal"
"304","IPR000415","Nitroreductase-like"
"303","IPR036505","N-acetylmuramoyl-L-alanine amidase/PGRP domain superfamily"
"303","IPR035901","GIY-YIG endonuclease superfamily"
"303","IPR013766","Thioredoxin domain"
"302","IPR019734","Tetratricopeptide repeat"
"302","IPR007694","DNA helicase, DnaB-like, C-terminal"
"302","IPR001182","Probable peptidoglycan glycosyltransferase FtsW/RodA"
"301","IPR029787","Nucleotide cyclase"
"301","IPR014718","Glycoside hydrolase-type carbohydrate-binding"
"301","IPR005828","Major facilitator,  sugar transporter-like"
"300","IPR013155","Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding"
"299","IPR019489","Clp ATPase, C-terminal"
"299","IPR004113","FAD-linked oxidase, C-terminal"
"299","IPR000943","RNA polymerase sigma-70"
"298","IPR036458","Sodium:dicarboxylate symporter superfamily"
"298","IPR006664","Outer membrane protein, bacterial"
"297","IPR016102","Succinyl-CoA synthetase-like"
"297","IPR012348","Ribonucleotide reductase-like"
"297","IPR001764","Glycoside hydrolase, family 3, N-terminal"
"296","IPR036953","Transcription elongation factor GreA/GreB, C-terminal domain superfamily"
"296","IPR010992","Integration host factor (IHF)-like DNA-binding domain superfamily"
"294","IPR036779","LysM domain superfamily"
"294","IPR025877","MobA-like NTP transferase"
"294","IPR002305","Aminoacyl-tRNA synthetase, class Ic"
"294","IPR001940","Peptidase S1C"
"294","IPR000119","Histone-like DNA-binding protein"
"293","IPR021109","Aspartic peptidase domain superfamily"
"293","IPR013740","Redoxin"
"292","IPR001991","Sodium:dicarboxylate symporter"
"292","IPR000485","AsnC-type HTH domain"
"291","IPR017900","4Fe-4S ferredoxin, iron-sulphur binding, conserved site"
"291","IPR000462","CDP-alcohol phosphatidyltransferase"
"290","IPR023614","Porin domain superfamily"
"289","IPR042094","Type II secretion system F domain superfamily"
"288","IPR011708","Bacterial DNA polymerase III, alpha subunit, NTPase domain"
"287","IPR008207","Signal transduction histidine kinase, phosphotransfer (Hpt) domain"
"287","IPR006685","Mechanosensitive ion channel MscS"
"286","IPR028971","NAD-glutamate dehydrogenase"
"286","IPR013094","Alpha/beta hydrolase fold-3"
"286","IPR002734","Bacterial bifunctional deaminase-reductase, C-terminal"
"286","IPR002397","Cytochrome P450, B-class"
"285","IPR002562","3'-5' exonuclease domain"
"285","IPR000653","DegT/DnrJ/EryC1/StrS aminotransferase"
"284","IPR029032","AhpD-like"
"283","IPR027408","PNPase/RNase PH domain superfamily"
"283","IPR018392","LysM domain"
"283","IPR013126","Heat shock protein 70 family"
"283","IPR005482","Biotin carboxylase, C-terminal"
"283","IPR002109","Glutaredoxin"
"283","IPR000424","Primosome PriB/single-strand DNA-binding"
"282","IPR036901","Aspartate/ornithine carbamoyltransferase superfamily"
"282","IPR004154","Anticodon-binding"
"282","IPR001091","Restriction/modification DNA-methylase"
"281","IPR010093","SinI-like, DNA-binding domain"
"281","IPR005481","Biotin carboxylase-like, N-terminal domain"
"280","IPR038071","UROD/MetE-like superfamily"
"280","IPR004364","Aminoacyl-tRNA synthetase, class II (D/K/N)"
"280","IPR002545","CheW-like domain"
"280","IPR001608","Alanine racemase, N-terminal"
"279","IPR005496","Integral membrane protein TerC"
"279","IPR001544","Aminotransferase class IV"
"279","IPR001437","Transcription elongation factor, GreA/GreB, C-terminal"
"278","IPR015867","Nitrogen regulatory protein PII/ATP phosphoribosyltransferase, C-terminal"
"277","IPR005844","Alpha-D-phosphohexomutase, alpha/beta/alpha domain I"
"276","IPR038377","Sodium/glucose symporter superfamily"
"276","IPR002376","Formyl transferase, N-terminal"
"276","IPR000640","Elongation factor EFG, domain V-like"
"275","IPR015890","Chorismate-utilising enzyme, C-terminal"
"275","IPR011707","Multicopper oxidase, type 3"
"275","IPR008146","Glutamine synthetase, catalytic domain"
"275","IPR000352","Peptide chain release factor class I"
"274","IPR011576","Pyridoxamine 5'-phosphate oxidase, putative"
"273","IPR034904","Fe-S cluster assembly domain superfamily"
"273","IPR005625","PepSY-associated TM protein"
"272","IPR018389","TRAP transporter solute receptor DctP/TeaA"
"271","IPR003400","Biopolymer transport protein ExbD/TolR"
"270","IPR012001","Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain"
"270","IPR006062","Histidine biosynthesis"
"269","IPR024084","Isopropylmalate dehydrogenase-like domain"
"269","IPR004161","Translation elongation factor EFTu-like, domain 2"
"268","IPR016188","PurM-like, N-terminal domain"
"268","IPR006944","Bacteriophage/Gene transfer agent portal protein"
"268","IPR000489","Pterin-binding domain"
"268","IPR000362","Fumarate lyase family"
"267","IPR036157","dUTPase-like superfamily"
"267","IPR003736","Phenylacetic acid degradation-related domain"
"267","IPR000092","Polyprenyl synthetase"
"266","IPR004136","Nitronate monooxygenase"
"266","IPR001638","Solute-binding protein  family 3/N-terminal domain of MltF"
"266","IPR001433","Oxidoreductase FAD/NAD(P)-binding"
"265","IPR035437","SNase-like, OB-fold superfamily"
"265","IPR011604","Exonuclease, phage-type/RecB, C-terminal"
"265","IPR011547","SLC26A/SulP transporter domain"
"265","IPR001732","UDP-glucose/GDP-mannose dehydrogenase, N-terminal"
"265","IPR000801","Putative esterase"
"264","IPR027385","Outer membrane protein beta-barrel domain"
"264","IPR024455","Phage capsid"
"264","IPR017946","PLC-like phosphodiesterase, TIM beta/alpha-barrel domain superfamily"
"264","IPR012312","Haemerythrin-like"
"264","IPR003265","HhH-GPD domain"
"264","IPR001453","MoaB/Mog domain"
"264","IPR000878","Tetrapyrrole methylase"
"263","IPR015931","Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3"
"263","IPR001962","Asparagine synthase"
"263","IPR000522","ABC transporter, permease protein, BtuC-like"
"262","IPR023302","Peptidase S9A, N-terminal domain"
"262","IPR006176","3-hydroxyacyl-CoA dehydrogenase, NAD binding"
"262","IPR006115","6-phosphogluconate dehydrogenase, NADP-binding"
"261","IPR038078","PhoU-like domain superfamily"
"261","IPR014782","Peptidase M1, membrane alanine aminopeptidase"
