"667","IPR013786","Acyl-CoA dehydrogenase/oxidase, N-terminal"
"667","IPR000086","NUDIX hydrolase domain"
"653","IPR013022","Xylose isomerase-like, TIM barrel domain"
"645","IPR018060","DNA binding HTH domain, AraC-type"
"641","IPR005475","Transketolase-like, pyrimidine-binding domain"
"640","IPR036873","Rhodanese-like domain superfamily"
"636","IPR004360","Glyoxalase/fosfomycin resistance/dioxygenase domain"
"635","IPR000835","MarR-type HTH domain"
"633","IPR012349","FMN-binding split barrel"
"629","IPR006091","Acyl-CoA oxidase/dehydrogenase, central domain"
"628","IPR001509","NAD-dependent epimerase/dehydratase"
"618","IPR036565","Mur-like, catalytic domain superfamily"
"615","IPR010998","Integrase/recombinase, N-terminal"
"610","IPR013780","Glycosyl hydrolase, all-beta"
"610","IPR003660","HAMP domain"
"609","IPR001451","Hexapeptide repeat"
"606","IPR016047","Peptidase M23"
"603","IPR000192","Aminotransferase class V domain"
"602","IPR005479","Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain"
"600","IPR009014","Transketolase C-terminal/Pyruvate-ferredoxin oxidoreductase domain II"
"599","IPR036691","Endonuclease/exonuclease/phosphatase superfamily"
"599","IPR023296","Glycosyl hydrolase, five-bladed beta-propellor domain superfamily"
"599","IPR011611","Carbohydrate kinase PfkB"
"597","IPR001584","Integrase, catalytic core"
"596","IPR001460","Penicillin-binding protein, transpeptidase"
"592","IPR029026","tRNA (guanine-N1-)-methyltransferase, N-terminal"
"591","IPR006073","GTP binding domain"
"588","IPR020616","Thiolase, N-terminal"
"587","IPR036849","Enolase-like, C-terminal domain superfamily"
"586","IPR036909","Cytochrome c-like domain superfamily"
"581","IPR036393","Acetylglutamate kinase-like superfamily"
"577","IPR035919","EAL domain superfamily"
"573","IPR038377","Sodium/glucose symporter superfamily"
"567","IPR036927","Cytochrome c oxidase-like, subunit I  superfamily"
"560","IPR002300","Aminoacyl-tRNA synthetase, class Ia"
"555","IPR008972","Cupredoxin"
"554","IPR029039","Flavoprotein-like superfamily"
"554","IPR001633","EAL domain"
"553","IPR025110","AMP-binding enzyme, C-terminal domain"
"552","IPR001750","NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit"
"551","IPR028098","Glycosyltransferase subfamily 4-like, N-terminal domain"
"551","IPR013249","RNA polymerase sigma factor 70, region 4 type 2"
"549","IPR002938","FAD-binding domain"
"546","IPR000277","Cys/Met metabolism, pyridoxal phosphate-dependent enzyme"
"539","IPR017926","Glutamine amidotransferase"
"537","IPR024072","Dihydrofolate reductase-like domain superfamily"
"537","IPR017896","4Fe-4S ferredoxin-type, iron-sulphur binding domain"
"524","IPR036663","Fumarylacetoacetase-like, C-terminal domain superfamily"
"524","IPR005471","Transcription regulator IclR, N-terminal"
"523","IPR001763","Rhodanese-like domain"
"523","IPR001048","Aspartate/glutamate/uridylate kinase"
"522","IPR001734","Sodium/solute symporter"
"519","IPR029033","Histidine phosphatase superfamily"
"519","IPR016040","NAD(P)-binding domain"
"518","IPR023213","Chloramphenicol acetyltransferase-like domain superfamily"
"516","IPR022761","Fumarate lyase, N-terminal"
"516","IPR016169","FAD-binding, type PCMH, subdomain 2"
"515","IPR006016","UspA"
"511","IPR004843","Calcineurin-like phosphoesterase domain, ApaH type"
"510","IPR036986","RNA-binding S4 domain superfamily"
"508","IPR000089","Biotin/lipoyl attachment"
"505","IPR014757","Transcription regulator IclR, C-terminal"
"501","IPR036852","Peptidase S8/S53 domain superfamily"
"500","IPR013221","Mur ligase, central"
"500","IPR005835","Nucleotidyl transferase domain"
"495","IPR002293","Amino acid/polyamine transporter I"
"494","IPR000883","Cytochrome c oxidase subunit I"
"492","IPR029066","PLP-binding barrel"
"491","IPR003953","FAD-dependent oxidoreductase 2, FAD binding domain"
"490","IPR000424","Primosome PriB/single-strand DNA-binding"
"488","IPR001757","P-type ATPase"
"480","IPR012334","Pectin lyase fold"
"478","IPR013078","Histidine phosphatase superfamily, clade-1"
"478","IPR011650","Peptidase M20, dimerisation domain"
"474","IPR001638","Solute-binding protein  family 3/N-terminal domain of MltF"
"473","IPR000600","ROK family"
"469","IPR029017","Enolase-like, N-terminal"
"468","IPR036615","Mur ligase, C-terminal domain superfamily"
"465","IPR006171","TOPRIM  domain"
"463","IPR003018","GAF domain"
"463","IPR001030","Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain"
"461","IPR000194","ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain"
"460","IPR036928","Amidase signature (AS) superfamily"
"458","IPR038770","Sodium/solute  symporter  superfamily"
"458","IPR013830","SGNH hydrolase-type esterase domain"
"458","IPR006656","Molybdopterin oxidoreductase"
"457","IPR004841","Amino acid permease/ SLC12A domain"
"457","IPR001482","Type II/IV secretion system protein"
"455","IPR021145","Portal protein"
"452","IPR036922","Rieske [2Fe-2S] iron-sulphur domain superfamily"
"450","IPR001466","Beta-lactamase-related"
"446","IPR000551","MerR-type HTH domain"
"443","IPR039261","Ferredoxin-NADP reductase (FNR), nucleotide-binding domain"
"443","IPR003029","S1 domain"
"442","IPR000836","Phosphoribosyltransferase domain"
"441","IPR004165","Coenzyme A transferase family I"
"441","IPR000866","Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant"
"440","IPR034733","Acetyl-CoA carboxylase"
"439","IPR011604","Exonuclease, phage-type/RecB, C-terminal"
"439","IPR000209","Peptidase S8/S53 domain"
"436","IPR020904","Short-chain dehydrogenase/reductase, conserved site"
"436","IPR011766","Thiamine pyrophosphate enzyme, C-terminal TPP-binding"
"434","IPR037294","ABC transporter, BtuC-like"
"432","IPR020617","Thiolase, C-terminal"
"431","IPR009056","Cytochrome c-like domain"
"429","IPR002711","HNH endonuclease"
"427","IPR001375","Peptidase S9, prolyl oligopeptidase, catalytic domain"
"425","IPR023631","Amidase signature domain"
"421","IPR006140","D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain"
"420","IPR011234","Fumarylacetoacetase-like, C-terminal"
"419","IPR001078","2-oxoacid dehydrogenase acyltransferase, catalytic domain"
"418","IPR034660","DinB/YfiT-like putative metalloenzymes"
"414","IPR041492","Haloacid dehalogenase-like hydrolase"
"414","IPR003423","Outer membrane efflux protein"
"414","IPR000788","Ribonucleotide reductase large subunit, C-terminal"
"413","IPR036921","PurM-like, N-terminal domain superfamily"
"412","IPR036779","LysM domain superfamily"
"411","IPR042100","Bordetella uptake gene, domain 1"
"411","IPR001017","Dehydrogenase, E1 component"
"405","IPR000917","Sulfatase, N-terminal"
"405","IPR000719","Protein kinase domain"
"401","IPR033248","Transketolase, C-terminal domain"
"401","IPR002734","Bacterial bifunctional deaminase-reductase, C-terminal"
"398","IPR012001","Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain"
"397","IPR036676","PurM-like, C-terminal domain superfamily"
"394","IPR002549","Transmembrane protein TqsA-like"
"393","IPR014718","Glycoside hydrolase-type carbohydrate-binding"
"392","IPR034739","UvrD/AddA helicase, N-terminal"
"392","IPR018392","LysM domain"
"390","IPR023404","Radical SAM, alpha/beta horseshoe"
"387","IPR016156","FAD/NAD-linked reductase, dimerisation domain superfamily"
"386","IPR000994","Peptidase M24"
"382","IPR036526","Carbon-nitrogen hydrolase superfamily"
"382","IPR004364","Aminoacyl-tRNA synthetase, class II (D/K/N)"
"381","IPR003615","HNH nuclease"
"380","IPR002912","ACT domain"
"379","IPR006115","6-phosphogluconate dehydrogenase, NADP-binding"
"379","IPR005064","Bordetella uptake gene"
"378","IPR025997","Periplasmic binding protein"
"378","IPR025669","AAA domain"
"378","IPR024083","Fumarase/histidase, N-terminal"
"376","IPR036968","Enolpyruvate transferase domain superfamily"
"376","IPR027266","GTP-binding protein TrmE/Glycine cleavage system T protein, domain 1"
"376","IPR017941","Rieske [2Fe-2S] iron-sulphur domain"
"376","IPR005135","Endonuclease/exonuclease/phosphatase"
"375","IPR024079","Metallopeptidase, catalytic domain superfamily"
"375","IPR001347","Sugar isomerase (SIS)"
"374","IPR006683","Thioesterase domain"
"374","IPR002314","Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)"
"373","IPR014017","UvrD-like DNA helicase, C-terminal"
"371","IPR029065","Enolase C-terminal domain-like"
"370","IPR006094","FAD linked oxidase, N-terminal"
"367","IPR007694","DNA helicase, DnaB-like, C-terminal"
"367","IPR000522","ABC transporter, permease protein, BtuC-like"
"366","IPR014722","Ribosomal protein L2, domain 2"
"365","IPR004104","Oxidoreductase, C-terminal"
"360","IPR001845","HTH ArsR-type DNA-binding domain"
"357","IPR011005","Dihydropteroate synthase-like"
"353","IPR008949","Isoprenoid synthase domain superfamily"
"353","IPR003838","ABC transporter permease protein domain"
"351","IPR002942","RNA-binding S4 domain"
"351","IPR002205","DNA topoisomerase, type IIA, subunit A/C-terminal"
"351","IPR001986","Enolpyruvate transferase domain"
"349","IPR003010","Carbon-nitrogen hydrolase"
"349","IPR000362","Fumarate lyase family"
"347","IPR029000","Cyclophilin-like domain superfamily"
"346","IPR036962","Glycoside hydrolase, family 3, N-terminal domain superfamily"
"345","IPR004161","Translation elongation factor EFTu-like, domain 2"
"344","IPR006145","Pseudouridine synthase, RsuA/RluA"
"343","IPR024084","Isopropylmalate dehydrogenase-like domain"
"342","IPR028081","Leucine-binding protein domain"
"340","IPR036513","STAS domain superfamily"
"340","IPR036458","Sodium:dicarboxylate symporter superfamily"
"340","IPR002781","Transmembrane protein TauE-like"
"339","IPR005801","ADC synthase"
"338","IPR023198","Phosphoglycolate phosphatase-like, domain 2"
"336","IPR001991","Sodium:dicarboxylate symporter"
"335","IPR036505","N-acetylmuramoyl-L-alanine amidase/PGRP domain superfamily"
"334","IPR011344","Single-stranded DNA-binding protein"
"333","IPR012944","RagB/SusD domain"
"333","IPR006439","HAD hydrolase, subfamily IA"
"333","IPR003870","Domain of unknown function DUF222"
"333","IPR001537","tRNA/rRNA methyltransferase, SpoU type"
"332","IPR020471","Aldo/keto reductase"
"332","IPR019887","Transcription regulator AsnC/Lrp, ligand binding domain"
"332","IPR004107","Integrase, SAM-like, N-terminal"
"332","IPR000485","AsnC-type HTH domain"
"331","IPR004101","Mur ligase, C-terminal"
"330","IPR002078","RNA polymerase sigma factor 54 interaction domain"
"329","IPR041657","Helix-turn-helix domain, group 17"
"328","IPR003673","CoA-transferase family III"
"326","IPR017946","PLC-like phosphodiesterase, TIM beta/alpha-barrel domain superfamily"
"326","IPR013096","Cupin 2, conserved barrel"
"326","IPR006153","Cation/H+ exchanger"
"326","IPR002575","Aminoglycoside phosphotransferase"
"325","IPR023606","CoA-transferase family III domain superfamily"
"325","IPR022742","Serine aminopeptidase, S33"
"324","IPR016136","DNA helicase DnaB, N-terminal/DNA primase DnaG, C-terminal"
"324","IPR013108","Amidohydrolase 3"
"324","IPR002123","Phospholipid/glycerol acyltransferase"
"323","IPR011712","Signal transduction histidine kinase, subgroup 3, dimerisation and phosphoacceptor domain"
"323","IPR002220","DapA-like"
"323","IPR002059","Cold-shock protein, DNA-binding"
"322","IPR013126","Heat shock protein 70 family"
"322","IPR006015","Universal stress protein A family"
"321","IPR038071","UROD/MetE-like superfamily"
"320","IPR024455","Phage capsid"
"319","IPR006043","Xanthine/uracil/vitamin C permease"
"317","IPR027408","PNPase/RNase PH domain superfamily"
"316","IPR002823","Protein of unknown function DUF112, transmembrane"
"316","IPR002423","Chaperonin Cpn60/TCP-1 family"
"315","IPR023299","P-type ATPase, cytoplasmic domain N"
"314","IPR010065","Amino acid ABC transporter, permease protein, 3-TM domain"
"314","IPR005829","Sugar transporter, conserved site"
"313","IPR010656","TRAP C4-dicarboxylate transport system permease DctM subunit"
"312","IPR004099","Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain"
"311","IPR001155","NADH:flavin oxidoreductase/NADH oxidase, N-terminal"
"310","IPR036950","Penicillin binding protein transglycosylase domain"
"310","IPR018484","Carbohydrate kinase, FGGY, N-terminal"
"310","IPR013538","Activator of Hsp90 ATPase homologue 1-like"
"310","IPR005474","Transketolase, N-terminal"
"310","IPR000581","Dihydroxy-acid/6-phosphogluconate dehydratase"
"308","IPR041698","Methyltransferase domain 25"
"308","IPR001182","Probable peptidoglycan glycosyltransferase FtsW/RodA"
"307","IPR015931","Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha, subdomain 1/3"
"305","IPR000640","Elongation factor EFG, domain V-like"
"304","IPR009008","Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain"
"304","IPR006176","3-hydroxyacyl-CoA dehydrogenase, NAD binding"
"304","IPR001041","2Fe-2S ferredoxin-type iron-sulfur binding domain"
"303","IPR001764","Glycoside hydrolase, family 3, N-terminal"
"302","IPR013520","Exonuclease, RNase T/DNA polymerase III"
"301","IPR018076","Type II secretion system F domain"
"301","IPR013758","DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta"
"301","IPR007630","RNA polymerase sigma-70 region 4"
"301","IPR001264","Glycosyl transferase, family 51"
"301","IPR000891","Pyruvate carboxyltransferase"
"299","IPR018485","Carbohydrate kinase, FGGY, C-terminal"
"298","IPR013563","Oligopeptide/dipeptide ABC transporter, C-terminal"
"297","IPR036737","OmpA-like domain superfamily"
"296","IPR012000","Thiamine pyrophosphate enzyme, central domain"
"295","IPR006674","HD domain"
"292","IPR027413","GroEL-like equatorial domain superfamily"
"292","IPR008146","Glutamine synthetase, catalytic domain"
"291","IPR000060","BCCT transporter family"
"290","IPR010918","PurM-like, C-terminal domain"
"289","IPR016102","Succinyl-CoA synthetase-like"
"289","IPR002020","Citrate synthase"
"288","IPR002376","Formyl transferase, N-terminal"
"287","IPR016142","Citrate synthase-like, large alpha subdomain"
"287","IPR002550","CNNM, transmembrane domain"
"286","IPR013656","PAS fold-4"
"285","IPR013525","ABC-2 type transporter"
"285","IPR002941","DNA methylase N-4/N-6"
"285","IPR001761","Periplasmic binding protein/LacI sugar binding domain"
"284","IPR014748","Enoyl-CoA hydratase, C-terminal"
"283","IPR013216","Methyltransferase type 11"
"283","IPR006222","Aminomethyltransferase, folate-binding domain"
"282","IPR014782","Peptidase M1, membrane alanine aminopeptidase"
"280","IPR027469","Cation efflux transmembrane domain superfamily"
"279","IPR020449","Transcription regulator HTH, AraC- type"
"279","IPR009006","Alanine racemase/group IV decarboxylase, C-terminal"
"278","IPR004821","Cytidyltransferase-like domain"
"277","IPR013766","Thioredoxin domain"
"276","IPR036457","PPM-type phosphatase domain superfamily"
"274","IPR019489","Clp ATPase, C-terminal"
"273","IPR016188","PurM-like, N-terminal domain"
"273","IPR013155","Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding"
"273","IPR001093","IMP dehydrogenase/GMP reductase"
"272","IPR005496","Integral membrane protein TerC"
"271","IPR036621","Anticodon-binding domain superfamily"
"271","IPR030395","Glycerophosphodiester phosphodiesterase domain"
"271","IPR023997","TonB-dependent outer membrane protein SusC/RagA, conserved site"
"271","IPR015928","Aconitase/3-isopropylmalate dehydratase, swivel"
"271","IPR002524","Cation efflux protein"
"269","IPR010090","Phage tail tape measure protein"
"269","IPR008274","Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding"
"269","IPR007863","Peptidase M16, C-terminal"
"269","IPR005025","NADPH-dependent FMN reductase-like"
"269","IPR004869","Membrane transport protein MMPL domain"
"268","IPR011708","Bacterial DNA polymerase III, alpha subunit, NTPase domain"
"267","IPR002305","Aminoacyl-tRNA synthetase, class Ic"
"265","IPR029032","AhpD-like"
"265","IPR007693","DNA helicase, DnaB-like, N-terminal"
"265","IPR002543","FtsK domain"
"264","IPR015890","Chorismate-utilising enzyme, C-terminal"
"264","IPR002937","Amine oxidase"
"263","IPR015867","Nitrogen regulatory protein PII/ATP phosphoribosyltransferase, C-terminal"
"262","IPR006665","OmpA-like domain"
"261","IPR025857","MacB-like periplasmic core domain"
"259","IPR036465","von Willebrand factor A-like domain superfamily"
"259","IPR001270","ClpA/B family"
"258","IPR001107","Band 7 domain"
"258","IPR000565","DNA topoisomerase, type IIA, subunit B"
"257","IPR010290","Transmembrane secretion effector"
"257","IPR002109","Glutaredoxin"
"256","IPR032781","ABC-transporter extension domain"
"255","IPR017932","Glutamine amidotransferase type 2 domain"
"255","IPR006108","3-hydroxyacyl-CoA dehydrogenase, C-terminal"
"255","IPR005482","Biotin carboxylase, C-terminal"
"254","IPR002125","Cytidine and deoxycytidylate deaminase domain"
"253","IPR013655","PAS fold-3"
"253","IPR012938","Glucose/Sorbosone dehydrogenase"
"253","IPR005481","Biotin carboxylase-like, N-terminal domain"
"253","IPR002502","N-acetylmuramoyl-L-alanine amidase domain"
"252","IPR004154","Anticodon-binding"
"251","IPR036265","HIT-like superfamily"
"251","IPR020058","Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain"
"251","IPR013759","DNA topoisomerase, type IIA, subunit B, C-terminal"
"251","IPR012348","Ribonucleotide reductase-like"
"251","IPR005844","Alpha-D-phosphohexomutase, alpha/beta/alpha domain I"
"251","IPR001433","Oxidoreductase FAD/NAD(P)-binding"
"250","IPR004113","FAD-linked oxidase, C-terminal"
"250","IPR001098","DNA-directed DNA polymerase, family A, palm domain"
"249","IPR013767","PAS fold"
"248","IPR036366","PGBD superfamily"
"248","IPR011659","WD40-like Beta Propeller"
"248","IPR011547","SLC26A/SulP transporter domain"
"248","IPR000943","RNA polymerase sigma-70"
"247","IPR039429","Serine hydroxymethyltransferase-like domain"
"246","IPR036721","Regulator of K+ conductance, C-terminal domain superfamily"
"246","IPR023562","Clp protease proteolytic subunit /Translocation-enhancing protein TepA"
"246","IPR015927","Peptidase S24/S26A/S26B/S26C"
"246","IPR014030","Beta-ketoacyl synthase, N-terminal"
"246","IPR001544","Aminotransferase class IV"
"246","IPR001412","Aminoacyl-tRNA synthetase, class I, conserved site"
"246","IPR001247","Exoribonuclease, phosphorolytic domain 1"
"245","IPR036901","Aspartate/ornithine carbamoyltransferase superfamily"
"245","IPR006143","RND efflux pump, membrane fusion protein"
"245","IPR000878","Tetrapyrrole methylase"
"244","IPR032317","RND efflux pump, membrane fusion protein, barrel-sandwich domain"
"243","IPR033985","SusD-like, N-terminal"
"242","IPR035959","RutC-like superfamily"
"242","IPR003148","Regulator of K+ conductance, N-terminal"
"241","IPR020581","Glycine cleavage system P protein"
"241","IPR017438","Inorganic polyphosphate/ATP-NAD kinase, N-terminal"
"241","IPR001608","Alanine racemase, N-terminal"
"240","IPR035994","Nucleoside phosphorylase superfamily"
"240","IPR025202","Phospholipase D-like domain"
"240","IPR005846","Alpha-D-phosphohexomutase, alpha/beta/alpha domain III"
"240","IPR005483","Carbamoyl-phosphate synthase large subunit, CPSase domain"
"240","IPR002509","NodB homology domain"
"239","IPR006139","D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain"
"239","IPR002645","STAS domain"
"239","IPR001360","Glycoside hydrolase family 1"
"238","IPR000537","UbiA prenyltransferase family"
"237","IPR028971","NAD-glutamate dehydrogenase"
"237","IPR027477","Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain superfamily"
"237","IPR004013","PHP domain"
"236","IPR007848","Methyltransferase small domain"
"236","IPR001478","PDZ domain"
"236","IPR000897","Signal recognition particle, SRP54 subunit, GTPase domain"
"236","IPR000064","Endopeptidase, NLPC/P60 domain"
"235","IPR038718","SNF2-like, N-terminal domain superfamily"
"235","IPR017039","Virulence factor BrkB"
"235","IPR013497","DNA topoisomerase, type IA, central"
"234","IPR003714","PhoH-like protein"
"234","IPR002656","Acyltransferase 3"
"233","IPR042070","PucR C-terminal helix-turn-helix domain superfamily"
"233","IPR001179","FKBP-type peptidyl-prolyl cis-trans isomerase domain"
"232","IPR014777","Tetrapyrrole methylase, subdomain 1"
"232","IPR009051","Alpha-helical ferredoxin"
"231","IPR025736","PucR C-terminal helix-turn-helix domain"
"231","IPR015500","Peptidase S8, subtilisin-related"
"231","IPR003718","OsmC/Ohr family"
"231","IPR002477","Peptidoglycan binding-like"
"231","IPR001091","Restriction/modification DNA-methylase"
"230","IPR011614","Catalase core domain"
"230","IPR002539","MaoC-like dehydratase domain"
"230","IPR000092","Polyprenyl synthetase"
"229","IPR036425","MoaB/Mog-like domain superfamily"
"229","IPR000595","Cyclic nucleotide-binding domain"
"229","IPR000415","Nitroreductase-like"
"227","IPR019734","Tetratricopeptide repeat"
"227","IPR001123","Amino acid exporter protein, LeuE-type"
"226","IPR038271","Purine-cytosine permease superfamily"
"226","IPR036736","ACP-like superfamily"
"226","IPR020476","NUDIX hydrolase"
"226","IPR003346","Transposase, IS116/IS110/IS902"
"225","IPR038404","TRAP transporter solute receptor DctP superfamily"
"225","IPR006710","Glycoside hydrolase, family 43"
"224","IPR032816","SNARE associated Golgi protein"
"224","IPR017900","4Fe-4S ferredoxin, iron-sulphur binding, conserved site"
"224","IPR013148","Glycosyl hydrolase family 32, N-terminal"
"224","IPR006935","Helicase/UvrB, N-terminal"
"223","IPR005139","Peptide chain release factor"
"223","IPR003781","CoA-binding"
"222","IPR006099","Methylmalonyl-CoA mutase, alpha/beta chain, catalytic"
"221","IPR000713","Mur ligase, N-terminal catalytic domain"
"220","IPR036869","Chaperone J-domain superfamily"
"220","IPR020845","AMP-binding, conserved site"
"220","IPR012902","Prokaryotic N-terminal methylation site"
"220","IPR007120","DNA-directed RNA polymerase, subunit 2, hybrid-binding domain"
"220","IPR002192","Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"219","IPR029001","Inosine triphosphate pyrophosphatase-like"
"219","IPR002528","Multi antimicrobial extrusion protein"
"219","IPR002525","Transposase, IS111A/IS1328/IS1533, N-terminal"
"219","IPR001463","Sodium:alanine symporter"
"219","IPR000326","Phosphatidic acid phosphatase type 2/haloperoxidase"
